theta_power,theta_power_std,theta_rel_power,theta_rel_power_std,alpha_power,alpha_power_std,alpha_rel_power,alpha_rel_power_std,beta_power,beta_power_std,beta_rel_power,beta_rel_power_std,low_beta_power,low_beta_power_std,low_beta_rel_power,low_beta_rel_power_std,high_beta_power,high_beta_power_std,high_beta_rel_power,high_beta_rel_power_std,gamma_power,gamma_power_std,gamma_rel_power,gamma_rel_power_std,peak_beta_freq,peak_beta_freq_std,beta_burst_count,beta_burst_count_std,beta_burst_mean_dur_ms,beta_burst_mean_dur_ms_std,beta_burst_mean_amp,beta_burst_mean_amp_std,spectral_entropy,spectral_entropy_std,aperiodic_slope,aperiodic_slope_std,aperiodic_intercept,aperiodic_intercept_std,rms,rms_std,variance,variance_std,skewness,skewness_std,kurtosis_val,kurtosis_val_std,hjorth_activity,hjorth_activity_std,hjorth_mobility,hjorth_mobility_std,hjorth_complexity,hjorth_complexity_std,zero_crossing_rate,zero_crossing_rate_std,perm_entropy,perm_entropy_std,sample_entropy,sample_entropy_std,approx_entropy,approx_entropy_std,cwt_mean_energy,cwt_mean_energy_std,cwt_max_energy,cwt_max_energy_std,cwt_std_energy,cwt_std_energy_std,cwt_beta_energy,cwt_beta_energy_std,subject_id,label,source,n_epochs
0.0,0.0,0.0,0.0,0.016495168727442635,0.003813682193926785,0.017016120874263192,0.004120335888225131,0.30843599097576535,0.05957214799275982,0.3150717840605913,0.044578379469023745,0.0635134775690014,0.01924978551891329,0.06538995384663318,0.01877370946519659,0.2166438739176352,0.06010423328487715,0.22067064520420468,0.05026874510981208,0.2030676498854402,0.028237018897344805,0.20822295667504429,0.020986849809750192,25.548986486486488,1.6609092823640488,9.864864864864865,2.1202009359411016,52.841059091059094,10.416044535372295,1.1449229937064407,0.10655343169851123,6.17117089681283,0.12671470720022232,0.08076009895271928,0.1723477692779568,-2.091048767667237,0.2242647526266307,0.9944321083028934,0.05051686559266479,0.991315377582595,0.10103443630017724,0.9283511284049187,0.17606279592999766,2.1513321975347512,0.66638345700233,0.991315377582595,0.10103443630017724,0.5108295412005344,0.020954770634425034,1.7177450466044868,0.06204905605283596,0.13483783783783784,0.008935243046388147,0.8220132890444691,0.005800891809153902,1.9803858317989114,0.19711808277797802,1.9803858317989114,0.19711808277797802,0.011431111650337781,0.0011563032325560196,0.5062844662539946,0.15178270877452413,0.0320477499049025,0.0038028709855491595,0.10390804741633362,0.016960482590986273,pesd_seed_1138,1,pesd,37
0.0,0.0,0.0,0.0,0.015810670204216514,0.004574123030015921,0.016350509791671096,0.0046902560558980755,0.29665632901117045,0.048469548115549356,0.3066338936673229,0.043260650137738124,0.060203706664006165,0.014812036254057737,0.06261605617239807,0.016412992071760602,0.20991152813673192,0.05399409979985893,0.21642806082470764,0.049710249758995295,0.2050988583968775,0.02556707707862497,0.21184544576386838,0.02060533870409047,25.548986486486488,1.5317375558009827,10.35135135135135,2.1081081081081083,50.46741921741922,11.202862841849953,1.1110754365033133,0.09073283448120811,6.185578082561259,0.12127801293056924,0.04911967253001468,0.1374457441158309,-2.053379166915307,0.18544643135957392,0.9951072778632577,0.039064529111624224,0.9915698366313774,0.07846360497744513,0.9051581018453977,0.24211627978094374,2.587953352437731,0.883344170994357,0.9915698366313774,0.07846360497744513,0.5126860188601466,0.01913561262580064,1.7075634646868394,0.052921012414293346,0.1323783783783784,0.009305189924580019,0.821722727664996,0.005966567851888818,1.8875436894018809,0.24777015908862246,1.8875436894018809,0.24777015908862246,0.01145499266295506,0.0008822997411035342,0.5158633315413953,0.09200047814851212,0.03182199995513227,0.002674811177535119,0.09916963022337658,0.013927625277771003,pesd_seed_1149,1,pesd,37
0.0,0.0,0.0,0.0,0.014142770792693594,0.0036282867458328864,0.014724501413864959,0.0033170687761548503,0.31445637568232443,0.04626273834960869,0.32919944941470053,0.042775288070295986,0.05680255519698512,0.01314193054471515,0.05972718767162275,0.01460740680636877,0.22941960437440032,0.048582988504428715,0.23957182302328364,0.04394220952791158,0.1931796493192172,0.028055844838675636,0.20113196740304165,0.016016987765043705,25.760135135135137,1.097160562226907,9.945945945945946,2.039421565396052,52.11224586224587,9.18947762796912,1.152595639897671,0.07726514704035631,6.130300251343493,0.11934640871464647,0.09575952364964416,0.12884502005838658,-2.1261419526850296,0.1619522256309394,0.9916309990455209,0.04158239660270014,0.9849279190817033,0.08332996123306358,0.9664489319177466,0.23290833451933207,2.4417142776644223,0.6932985287281239,0.9849279190817033,0.08332996123306358,0.511491672843234,0.019889788895879713,1.7193598829307928,0.05948674542776602,0.13355405405405407,0.008782494707904778,0.8226383092350099,0.004425961791241765,1.9263025436601477,0.16297693708246747,1.9263025436601477,0.16297693708246747,0.011376396792790974,0.0009336329068248462,0.5126194121848906,0.08768130954878588,0.03249257472153375,0.0024535893385354847,0.10483458790393443,0.012818212675793396,pesd_seed_1169,1,pesd,37
0.0,0.0,0.0,0.0,0.01700574899925236,0.003691792837133515,0.017376866092845222,0.0037135958029590097,0.3070664870297235,0.048174580803444535,0.3133433780750337,0.044387064785544945,0.06307096432446845,0.01699668841048433,0.06446775903737219,0.01698849288820563,0.21516665709117858,0.0529938750395677,0.21935811005963513,0.04971620619488769,0.19856705099327235,0.026113113072666335,0.2024555674934339,0.02303314984128221,25.60177364864865,1.6858867633732382,10.135135135135135,2.145544247242091,51.495220245220246,10.598091035287258,1.118332175067443,0.09023006385011319,6.168878473991057,0.13365837194876476,0.014502989770666478,0.16638373081536023,-2.0004183998196883,0.22716988238017136,0.9969677695691292,0.03939528659857871,0.9953410595269914,0.07888444306738619,0.9117005364979286,0.159948384047832,2.271294861911893,0.5985024369617069,0.9953410595269914,0.07888444306738619,0.5129168348205159,0.02183507717271192,1.70664453046983,0.06751074343746533,0.13508108108108108,0.009916212164739546,0.8227935502969401,0.005968032367306332,1.9754005702148452,0.16358726567951895,1.9754005702148452,0.16358726567951895,0.0114961732770437,0.0009064759651966787,0.5119492341281576,0.1418001355902228,0.03229282611772727,0.003246816843232945,0.10198775190821363,0.015216592755667226,pesd_seed_1191,1,pesd,37
0.0,0.0,0.0,0.0,0.01598205208912581,0.003914729862538991,0.016343178553787634,0.004047393839959253,0.3000613645934766,0.06158196243393355,0.30500330467000664,0.05074332561055111,0.060063181276749575,0.022695225501216252,0.06109914508687943,0.021523482981373583,0.2118613991250533,0.055544040070215815,0.21520887168753175,0.04917461204918788,0.20787716087989086,0.02880094759067363,0.21165135884219516,0.022075135198671512,25.760135135135137,0.9987799793298405,9.567567567567568,2.3079245448874803,55.26929901929903,13.350592586885343,1.1149324883949019,0.11737714711832503,6.179093547467086,0.14661153642958324,0.005137872518541498,0.1740133117792764,-1.998291169118992,0.24921410813874517,0.9963397521070403,0.04631211755997599,0.9946845567838668,0.09137530330426687,0.9350870446832116,0.18794182546693422,2.561097855177979,1.050374815029074,0.9946845567838668,0.09137530330426687,0.50836474181881,0.02624164876362261,1.7197978112715633,0.08325683790820888,0.1332162162162162,0.009632111651770315,0.8213837534924731,0.006014537423567707,1.8921169392085184,0.2517413348507771,1.8921169392085184,0.2517413348507771,0.01151867822322398,0.0010558966832755466,0.5162428857252014,0.11001065547112998,0.03246685560293836,0.0042042877631696274,0.10020341075025253,0.018001681038910644,pesd_seed_120,1,pesd,37
0.0,0.0,0.0,0.0,0.016391153451644307,0.0044026680617807856,0.01647164567024718,0.004280426781391652,0.3119618680845068,0.051562406025879644,0.31377038362777343,0.045946930122542314,0.06446873816234502,0.017242078535413166,0.06501848024934091,0.01744262481254485,0.21935066687031285,0.05395324860945399,0.2202854617368269,0.04976595456927944,0.2034699467057486,0.029310676041185816,0.20431011504009353,0.022910116275467556,25.725446428571427,1.2774021364129016,10.542857142857143,1.8874450931329994,48.77917717203432,7.710140896093234,1.1382194804509884,0.0947689909133707,6.16099443651647,0.13636424853093346,0.028049994543279323,0.16543656888197697,-2.0067915539016057,0.23378578992544705,1.0006190689462424,0.0387656234421273,1.0026010015396862,0.07806164727511608,0.8797320808898172,0.19711360778178683,2.2727596798880807,0.6680781742878273,1.0026010015396862,0.07806164727511608,0.5097579834597563,0.025174117170336716,1.7175090970048457,0.0771935465540304,0.13362857142857143,0.008406921346760195,0.8238075954518901,0.0051438804769612,1.8841542343839588,0.20990578613336924,1.8841542343839588,0.20990578613336924,0.01156936555433183,0.0008976093375999923,0.5024744743734058,0.09237202660291342,0.03237078344630527,0.003313779998527317,0.10322934744421079,0.014820208130591801,pesd_seed_1211,1,pesd,35
0.0,0.0,0.0,0.0,0.014580499878301855,0.004708356610162072,0.015093056964908123,0.004334750046464185,0.3052285723321594,0.046859856797944334,0.3185018874532373,0.04542999387341605,0.06641377240764511,0.017470597357187284,0.06960995874104345,0.019519378654455403,0.21066074128967835,0.050944807733702496,0.21926323040543022,0.04764127220459647,0.20510916954317968,0.028682704374883704,0.21334971974975012,0.024080139208394493,25.760135135135137,0.9987799793298405,9.675675675675675,2.2547733637420766,54.3479230979231,12.030595896629011,1.146883169188282,0.1036474691782349,6.165204905746505,0.13928360974503542,0.08722846559964141,0.19220371481319085,-2.1095759764093103,0.2666478998208864,0.9943074343412069,0.04029834080816662,0.9901168815109392,0.08103307112335537,0.9810364307999814,0.20968189336625462,2.52555803189618,0.9888734832248941,0.9901168815109392,0.08103307112335537,0.508998658530407,0.025283809085064512,1.7224668394733895,0.08092328080127809,0.1317162162162162,0.009283478888734271,0.8220435398729414,0.005849173445358622,1.915554434910252,0.19680484726868133,1.915554434910252,0.19680484726868133,0.011437821515130276,0.0009449770968729043,0.5292531352276374,0.13605557978936467,0.03246459567094796,0.0037263636141861016,0.10378775059073997,0.014256479373691781,pesd_seed_1225,1,pesd,37
0.0,0.0,0.0,0.0,0.017197309522965866,0.004919117040283688,0.01770483173522706,0.004458022788989884,0.2958925020719787,0.05247155861006044,0.304251842385683,0.03795703596826003,0.0603900233449724,0.018790770394336364,0.06247638305529512,0.018918939991585566,0.20754956923314258,0.05379378393313278,0.212576552335763,0.041183492889684654,0.19700724855429055,0.03372514266750678,0.20226629304726843,0.0199105389540597,25.327620967741936,1.0504871472110047,9.258064516129032,1.501993126041654,55.33328678489969,8.659636957109766,1.1236538289727867,0.08719696044505355,6.205243855151296,0.1073123575782161,0.00721153538230965,0.1963448769653986,-2.005462611242141,0.2781632538726434,0.9972536870773717,0.06863772784623118,0.9991326422047618,0.13952978494670137,0.9243520614628558,0.1729611090884559,2.50653377752779,0.8621408338385675,0.9991326422047618,0.13952978494670137,0.516737770887707,0.023336443950590972,1.7062192832540521,0.0727951541982234,0.13419354838709677,0.009560231320047645,0.8240816847986635,0.00616115115357097,1.8724683685726713,0.17564909563236844,1.8724683685726713,0.17564909563236844,0.011563853178935705,0.0016313435407226795,0.5369640189928934,0.12565596170540833,0.03254785803227598,0.004671076985568281,0.10022624199691522,0.015134348403528659,pesd_seed_124,1,pesd,31
0.0,0.0,0.0,0.0,0.016540361789528404,0.004478569837737111,0.017133161505128832,0.00453156210890202,0.30863606614609274,0.04374708182614237,0.3201974521307191,0.04144500558030013,0.06152618554016489,0.015494314296502724,0.06437588365212986,0.01859193753338013,0.22052544039498162,0.051526265040072954,0.2279623257940312,0.0478626254738311,0.19406532352630607,0.028127705022810905,0.20073929752478284,0.023654937553588964,25.707347972972972,1.1589156672350165,10.567567567567568,1.7939920838136314,48.570067320067324,7.599244405075222,1.1343324413856055,0.08500612500338596,6.147270189943462,0.12702419883043567,0.05999091100539637,0.14837596664867866,-2.0681449923424395,0.19635746656585074,0.9938084971903304,0.0395521179884488,0.9890562382326545,0.0790478284943144,0.9117770521870594,0.1837486754456731,2.432714225674029,0.8106963874849213,0.9890562382326545,0.0790478284943144,0.5083734459455151,0.0257230678887076,1.7239762476720415,0.06907900984564856,0.13443243243243244,0.008976065894819252,0.8218889534891022,0.0074513780427314606,1.8916093086110422,0.22881946008942344,1.8916093086110422,0.22881946008942344,0.011423190335549357,0.0008969592404640759,0.5171951219062164,0.09614613299451473,0.032389131707234446,0.002733967231606905,0.10425774128198877,0.013325709660311361,pesd_seed_1241,1,pesd,37
0.0,0.0,0.0,0.0,0.01626686831562158,0.004049388030528523,0.016355456956471292,0.003530038733210342,0.3017316510808232,0.05903970691816519,0.303510708095769,0.047711416728234556,0.057776082614528636,0.014236350080331195,0.05864593023482104,0.01541913833335112,0.21866893321319633,0.058482560977518784,0.2192727146905649,0.04917243737424726,0.20586566743601215,0.03212946790721262,0.20683584866529187,0.019835259341359695,25.760135135135137,0.9987799793298405,9.405405405405405,2.4212958275054097,56.42223767223767,13.178860911911686,1.1226602305934663,0.11140685158878201,6.195863594308684,0.1441675118848796,0.035579313989301815,0.1594795961664128,-2.039102003347202,0.1977875557012698,1.000253382502347,0.050383834407461074,1.0029430505742645,0.10136697306895377,0.9614657224179992,0.19981421524600296,2.5050144156242373,0.6753308289087286,1.0029430505742645,0.10136697306895377,0.5197421514452578,0.02689091301013515,1.6873608915513194,0.07344663634512127,0.13645945945945945,0.010719002057711403,0.8223960004844567,0.006213192198702896,1.8803182741925173,0.1705291592504008,1.8803182741925173,0.1705291592504008,0.011577958512000773,0.0011658455287661088,0.5146540938459081,0.1175843195476868,0.03243757232342561,0.004280167818632588,0.10077096239581725,0.0179434856411406,pesd_seed_1253,1,pesd,37
0.0,0.0,0.0,0.0,0.01539083907015883,0.0034824857699643163,0.015830337846451957,0.0035721618965964333,0.2980732154530173,0.04892191117863617,0.3060118614030743,0.04323732699220649,0.06008192191110443,0.023990652026418747,0.06188338464589637,0.024537036491004537,0.21004018431064814,0.0475303862556137,0.2150982827325104,0.04359278045021597,0.2037374033431721,0.036994143018536,0.207795737245778,0.02257517647360041,24.949596774193548,2.466026435330258,9.129032258064516,1.560436983541655,56.504740778934334,10.434387319974377,1.1186393383209534,0.08820730592179968,6.191202527055571,0.09971845257503006,0.0032182839778115506,0.16115752195728078,-1.9999731517277923,0.20364004620907056,0.9937116710062057,0.055253284692316156,0.9903584422904326,0.11199954085117318,0.8800496854271371,0.1783628275333725,2.3554640608279995,0.7786862291876655,0.9903584422904326,0.11199954085117318,0.5137806532385752,0.026603759668303955,1.708406909942857,0.06525921507540138,0.13441935483870965,0.011347229855353178,0.8226882623689679,0.007911793581267564,1.9051844357904002,0.20620115301608485,1.9051844357904002,0.20620115301608485,0.011464833397860223,0.0013273172807919981,0.5297369014847298,0.1991845649764941,0.03251200244294864,0.0050781633207655835,0.09923950904730311,0.014642558033616563,pesd_seed_1254,1,pesd,31
